claim_id,kind,source_document,source_passage_sha256,claim,artifact,artifact_sha256,selector,rendering,context,evidence_status,supporting_artifacts,test,revision_test,correction_test,current_test,prior_claim_id
package_number_0509,package_number,examiner_qa.md,,2026-08-03,docs/rp4/DEFENSE_PACKAGE/revision_2/correction_2/examiner_evidence.json,5bd7d7a6e85899d0542a4797671b14c534099e8806506b4fff06dd3da46143a4,"[""prior_bridge"", ""overlap_sessions"", 0]",literal,Primera sesión final que cae dentro de la ventana puente declarada.,verified_date_overlap_or_attributed_history,{},tests/contract/test_rp4_defense_examiner_revision.py,,,tests/contract/test_rp4_defense_examiner_revision.py,
package_number_0510,package_number,examiner_qa.md,,2026-08-28,docs/rp4/DEFENSE_PACKAGE/revision_2/correction_2/examiner_evidence.json,5bd7d7a6e85899d0542a4797671b14c534099e8806506b4fff06dd3da46143a4,"[""prior_bridge"", ""overlap_sessions"", 19]",literal,Última sesión final que cae dentro de la ventana puente declarada.,verified_date_overlap_or_attributed_history,{},tests/contract/test_rp4_defense_examiner_revision.py,,,tests/contract/test_rp4_defense_examiner_revision.py,
package_number_0511,package_number,examiner_qa.md,,2026-08-31,docs/rp4/DEFENSE_PACKAGE/revision_2/correction_2/examiner_evidence.json,5bd7d7a6e85899d0542a4797671b14c534099e8806506b4fff06dd3da46143a4,"[""prior_bridge"", ""nonoverlap_sessions"", 0]",literal,Primera sesión final fuera de la ventana puente declarada.,verified_date_overlap_or_attributed_history,{},tests/contract/test_rp4_defense_examiner_revision.py,,,tests/contract/test_rp4_defense_examiner_revision.py,
package_number_0512,package_number,examiner_qa.md,,2026-09-04,docs/rp4/DEFENSE_PACKAGE/revision_2/correction_2/examiner_evidence.json,5bd7d7a6e85899d0542a4797671b14c534099e8806506b4fff06dd3da46143a4,"[""prior_bridge"", ""nonoverlap_sessions"", 4]",literal,Última sesión final fuera de la ventana puente declarada.,verified_date_overlap_or_attributed_history,{},tests/contract/test_rp4_defense_examiner_revision.py,,,tests/contract/test_rp4_defense_examiner_revision.py,
package_number_0513,package_number,examiner_qa.md,,2026-08-30,docs/rp4/DEFENSE_PACKAGE/revision_2/correction_2/examiner_evidence.json,5bd7d7a6e85899d0542a4797671b14c534099e8806506b4fff06dd3da46143a4,"[""prior_bridge"", ""reported_opened_date""]",literal,Fecha de apertura atribuida al README histórico; no validación nueva de la evaluación previa.,verified_date_overlap_or_attributed_history,{},tests/contract/test_rp4_defense_examiner_revision.py,,,tests/contract/test_rp4_defense_examiner_revision.py,
package_number_0514,package_number,examiner_qa.md,,60,artifacts/rp4_v4_a1/specification.json,0a45b0a608110e2ca0dcf38accc2a0c2521ebbe9d223eb002e36ec51f78afd04,"[""purge_minutes""]",.0f|en,"[""purge_minutes""]",verified_numeric_field,{},tests/contract/test_rp4_defense_package.py,tests/contract/test_rp4_defense_additions.py,tests/contract/test_rp4_defense_audit_corrections.py,tests/contract/test_rp4_defense_examiner_revision.py,package_number_0291
package_number_0515,package_number,examiner_qa.md,,2026-09-07,docs/rp4/DEFENSE_PACKAGE/revision_2/correction_2/examiner_evidence.json,5bd7d7a6e85899d0542a4797671b14c534099e8806506b4fff06dd3da46143a4,"[""chronology"", 1, ""declared_design_date""]",literal,"Fecha de diseño y partición fijados después de la muestra histórica, según el registro.",registered_design_date,{},tests/contract/test_rp4_defense_examiner_revision.py,,,tests/contract/test_rp4_defense_examiner_revision.py,
package_number_0516,package_number,examiner_qa.md,,2,docs/rp4/DEFENSE_PACKAGE/revision_2/correction_2/examiner_qa.md,2b8501feaf449eb4a2d7ddf2d1d345c7dfd05ed80d8d37712777798872e62e25,[],text_number:390,"Referencia editorial a la pregunta 2 del mismo documento. Vinculación circular exclusivamente de navegación, sin respaldo científico independiente.",navigation_reference_circular,{},tests/contract/test_rp4_defense_examiner_revision.py,,,tests/contract/test_rp4_defense_examiner_revision.py,
package_number_0517,package_number,examiner_qa.md,,20,docs/rp4/DEFENSE_PACKAGE/revision_2/correction_2/examiner_evidence.json,5bd7d7a6e85899d0542a4797671b14c534099e8806506b4fff06dd3da46143a4,"[""prior_bridge"", ""overlap_count""]",.0f|en,Conteo de sesiones finales solapadas con la ventana puente declarada.,verified_date_overlap_or_attributed_history,{},tests/contract/test_rp4_defense_examiner_revision.py,,,tests/contract/test_rp4_defense_examiner_revision.py,
package_number_0518,package_number,examiner_qa.md,,25,docs/rp4/DEFENSE_PACKAGE/revision_2/correction_2/examiner_evidence.json,5bd7d7a6e85899d0542a4797671b14c534099e8806506b4fff06dd3da46143a4,"[""prior_bridge"", ""final_count""]",.0f|en,Total de sesiones finales usadas como denominador del solapamiento.,verified_date_overlap_or_attributed_history,{},tests/contract/test_rp4_defense_examiner_revision.py,,,tests/contract/test_rp4_defense_examiner_revision.py,
package_number_0519,package_number,examiner_qa.md,,80,docs/rp4/DEFENSE_PACKAGE/revision_2/correction_2/examiner_evidence.json,5bd7d7a6e85899d0542a4797671b14c534099e8806506b4fff06dd3da46143a4,"[""prior_bridge"", ""overlap_percent""]",.0f|en,Porcentaje de solapamiento contado desde fechas finales.,verified_date_overlap_or_attributed_history,{},tests/contract/test_rp4_defense_examiner_revision.py,,,tests/contract/test_rp4_defense_examiner_revision.py,
package_number_0520,package_number,examiner_qa.md,,3,docs/rp4/DEFENSE_PACKAGE/revision_2/correction_2/examiner_evidence.json,5bd7d7a6e85899d0542a4797671b14c534099e8806506b4fff06dd3da46143a4,"[""prior_bridge"", ""overlap_sessions"", 0, ""@day""]",.0f|en,Día del mes de agosto de la primera fecha solapada.,verified_date_overlap_or_attributed_history,{},tests/contract/test_rp4_defense_examiner_revision.py,,,tests/contract/test_rp4_defense_examiner_revision.py,
package_number_0521,package_number,examiner_qa.md,,28,docs/rp4/DEFENSE_PACKAGE/revision_2/correction_2/examiner_evidence.json,5bd7d7a6e85899d0542a4797671b14c534099e8806506b4fff06dd3da46143a4,"[""prior_bridge"", ""overlap_sessions"", 19, ""@day""]",.0f|en,Día del mes de agosto de la última fecha solapada.,verified_date_overlap_or_attributed_history,{},tests/contract/test_rp4_defense_examiner_revision.py,,,tests/contract/test_rp4_defense_examiner_revision.py,
package_number_0522,package_number,examiner_qa.md,,13,docs/rp4/DEFENSE_PACKAGE/revision_2/correction_2/examiner_qa.md,2b8501feaf449eb4a2d7ddf2d1d345c7dfd05ed80d8d37712777798872e62e25,[],text_number:396,"Referencia editorial a la pregunta 13 del mismo documento. Vinculación circular exclusivamente de navegación, sin respaldo científico independiente.",navigation_reference_circular,{},tests/contract/test_rp4_defense_examiner_revision.py,,,tests/contract/test_rp4_defense_examiner_revision.py,
package_number_0523,package_number,examiner_qa.md,,2,docs/rp4/DEFENSE_PACKAGE/revision_2/correction_2/examiner_qa.md,2b8501feaf449eb4a2d7ddf2d1d345c7dfd05ed80d8d37712777798872e62e25,[],text_number:397,"Referencia editorial a la pregunta 2 del mismo documento. Vinculación circular exclusivamente de navegación, sin respaldo científico independiente.",navigation_reference_circular,{},tests/contract/test_rp4_defense_examiner_revision.py,,,tests/contract/test_rp4_defense_examiner_revision.py,
package_number_0524,package_number,examiner_qa.md,,160832,artifacts/rp4_v4_b2_rv15/summary.json,451e53869bb5f5058a635302bb08ad920ce11b8771fd2c6780545255b1ac25f4,"[""N_origins""]",.0f|en,"[""N_origins""]",verified_numeric_field,{},tests/contract/test_rp4_defense_package.py,tests/contract/test_rp4_defense_additions.py,tests/contract/test_rp4_defense_audit_corrections.py,tests/contract/test_rp4_defense_examiner_revision.py,package_number_0293
package_number_0525,package_number,examiner_qa.md,,160832,artifacts/rp4_v4_b2_rv15/summary.json,451e53869bb5f5058a635302bb08ad920ce11b8771fd2c6780545255b1ac25f4,"[""N_origins""]",.0f|en,"[""N_origins""]",verified_numeric_field,{},tests/contract/test_rp4_defense_package.py,tests/contract/test_rp4_defense_additions.py,tests/contract/test_rp4_defense_audit_corrections.py,tests/contract/test_rp4_defense_examiner_revision.py,package_number_0294
package_number_0526,package_number,examiner_qa.md,,419,artifacts/rp4_v4_b2_rv15/summary.json,451e53869bb5f5058a635302bb08ad920ce11b8771fd2c6780545255b1ac25f4,"[""N_sessions""]",.0f|en,"[""N_sessions""]",verified_numeric_field,{},tests/contract/test_rp4_defense_package.py,tests/contract/test_rp4_defense_additions.py,tests/contract/test_rp4_defense_audit_corrections.py,tests/contract/test_rp4_defense_examiner_revision.py,package_number_0295
package_number_0527,package_number,examiner_qa.md,,9999,artifacts/rp4_v4_a1/specification.json,0a45b0a608110e2ca0dcf38accc2a0c2521ebbe9d223eb002e36ec51f78afd04,"[""inference"", ""bootstrap"", ""replications""]",.0f|en,"[""inference"", ""bootstrap"", ""replications""]",verified_numeric_field,{},tests/contract/test_rp4_defense_package.py,tests/contract/test_rp4_defense_additions.py,tests/contract/test_rp4_defense_audit_corrections.py,tests/contract/test_rp4_defense_examiner_revision.py,package_number_0296
package_number_0528,package_number,examiner_qa.md,,0.055882,docs/rp4/DEFENSE_PACKAGE/revision_2/correction_2/examiner_evidence.json,5bd7d7a6e85899d0542a4797671b14c534099e8806506b4fff06dd3da46143a4,"[""statistics"", ""diagnostics"", ""rows"", 0, ""dm_hac_p_two_sided""]",.6f|en,"RV15 primaria, lineal, H1: p dm_hac_p_two_sided, diagnóstico complementario.",verified_numeric_field,{},tests/contract/test_rp4_defense_examiner_revision.py,,,tests/contract/test_rp4_defense_examiner_revision.py,
package_number_0529,package_number,examiner_qa.md,,0.029752,docs/rp4/DEFENSE_PACKAGE/revision_2/correction_2/examiner_evidence.json,5bd7d7a6e85899d0542a4797671b14c534099e8806506b4fff06dd3da46143a4,"[""statistics"", ""diagnostics"", ""rows"", 0, ""gw_p""]",.6f|en,"RV15 primaria, lineal, H1: p gw_p, diagnóstico complementario.",verified_numeric_field,{},tests/contract/test_rp4_defense_examiner_revision.py,,,tests/contract/test_rp4_defense_examiner_revision.py,
package_number_0530,package_number,examiner_qa.md,,0.006241,docs/rp4/DEFENSE_PACKAGE/revision_2/correction_2/examiner_evidence.json,5bd7d7a6e85899d0542a4797671b14c534099e8806506b4fff06dd3da46143a4,"[""statistics"", ""diagnostics"", ""rows"", 1, ""dm_hac_p_two_sided""]",.6f|en,"RV15 primaria, lineal, H2: p dm_hac_p_two_sided, diagnóstico complementario.",verified_numeric_field,{},tests/contract/test_rp4_defense_examiner_revision.py,,,tests/contract/test_rp4_defense_examiner_revision.py,
package_number_0531,package_number,examiner_qa.md,,0.022160,docs/rp4/DEFENSE_PACKAGE/revision_2/correction_2/examiner_evidence.json,5bd7d7a6e85899d0542a4797671b14c534099e8806506b4fff06dd3da46143a4,"[""statistics"", ""diagnostics"", ""rows"", 1, ""gw_p""]",.6f|en,"RV15 primaria, lineal, H2: p gw_p, diagnóstico complementario.",verified_numeric_field,{},tests/contract/test_rp4_defense_examiner_revision.py,,,tests/contract/test_rp4_defense_examiner_revision.py,
package_number_0532,package_number,examiner_qa.md,,0.015295,docs/rp4/DEFENSE_PACKAGE/revision_2/correction_2/examiner_evidence.json,5bd7d7a6e85899d0542a4797671b14c534099e8806506b4fff06dd3da46143a4,"[""statistics"", ""diagnostics"", ""rows"", 2, ""dm_hac_p_two_sided""]",.6f|en,"RV15 primaria, árboles, H1: p dm_hac_p_two_sided, diagnóstico complementario.",verified_numeric_field,{},tests/contract/test_rp4_defense_examiner_revision.py,,,tests/contract/test_rp4_defense_examiner_revision.py,
package_number_0533,package_number,examiner_qa.md,,0.028321,docs/rp4/DEFENSE_PACKAGE/revision_2/correction_2/examiner_evidence.json,5bd7d7a6e85899d0542a4797671b14c534099e8806506b4fff06dd3da46143a4,"[""statistics"", ""diagnostics"", ""rows"", 2, ""gw_p""]",.6f|en,"RV15 primaria, árboles, H1: p gw_p, diagnóstico complementario.",verified_numeric_field,{},tests/contract/test_rp4_defense_examiner_revision.py,,,tests/contract/test_rp4_defense_examiner_revision.py,
package_number_0534,package_number,examiner_qa.md,,0.796694,docs/rp4/DEFENSE_PACKAGE/revision_2/correction_2/examiner_evidence.json,5bd7d7a6e85899d0542a4797671b14c534099e8806506b4fff06dd3da46143a4,"[""statistics"", ""diagnostics"", ""rows"", 3, ""dm_hac_p_two_sided""]",.6f|en,"RV15 primaria, árboles, H2: p dm_hac_p_two_sided, diagnóstico complementario.",verified_numeric_field,{},tests/contract/test_rp4_defense_examiner_revision.py,,,tests/contract/test_rp4_defense_examiner_revision.py,
package_number_0535,package_number,examiner_qa.md,,0.971434,docs/rp4/DEFENSE_PACKAGE/revision_2/correction_2/examiner_evidence.json,5bd7d7a6e85899d0542a4797671b14c534099e8806506b4fff06dd3da46143a4,"[""statistics"", ""diagnostics"", ""rows"", 3, ""gw_p""]",.6f|en,"RV15 primaria, árboles, H2: p gw_p, diagnóstico complementario.",verified_numeric_field,{},tests/contract/test_rp4_defense_examiner_revision.py,,,tests/contract/test_rp4_defense_examiner_revision.py,
package_number_0536,package_number,examiner_qa.md,,5,docs/rp4/DEFENSE_PACKAGE/revision_2/correction_2/examiner_evidence.json,5bd7d7a6e85899d0542a4797671b14c534099e8806506b4fff06dd3da46143a4,"[""statistics"", ""diagnostics"", ""rows"", 0, ""dm_hac_lags""]",.0f|en,Rezago HAC de la aproximación DM normal bilateral.,verified_numeric_field,{},tests/contract/test_rp4_defense_examiner_revision.py,,,tests/contract/test_rp4_defense_examiner_revision.py,
package_number_0537,package_number,examiner_qa.md,,5,docs/rp4/DEFENSE_PACKAGE/revision_2/correction_2/examiner_evidence.json,5bd7d7a6e85899d0542a4797671b14c534099e8806506b4fff06dd3da46143a4,"[""statistics"", ""diagnostics"", ""rows"", 0, ""gw_hac_lags""]",.0f|en,Rezago HAC del diagnóstico GW.,verified_numeric_field,{},tests/contract/test_rp4_defense_examiner_revision.py,,,tests/contract/test_rp4_defense_examiner_revision.py,
package_number_0538,package_number,examiner_qa.md,,6,docs/rp4/DEFENSE_PACKAGE/revision_2/correction_2/examiner_qa.md,2b8501feaf449eb4a2d7ddf2d1d345c7dfd05ed80d8d37712777798872e62e25,[],text_number:412,"Referencia editorial a la pregunta 6 del mismo documento. Vinculación circular exclusivamente de navegación, sin respaldo científico independiente.",navigation_reference_circular,{},tests/contract/test_rp4_defense_examiner_revision.py,,,tests/contract/test_rp4_defense_examiner_revision.py,
package_number_0539,package_number,examiner_qa.md,,160832,artifacts/rp4_v4_b4/primary_statistics.csv,5c215fc38344839ecedea7b27f69efcb85fbefea84f1367d06229cb7407902d4,"[8, ""N_origins""]",.0f|en,Número de orígenes emparejados de la primaria RV15; no número de réplicas independientes.,verified_numeric_field,{},tests/contract/test_rp4_defense_examiner_revision.py,,,tests/contract/test_rp4_defense_examiner_revision.py,
package_number_0540,package_number,examiner_qa.md,,100,artifacts/rp4_v4_a1/specification.json,0a45b0a608110e2ca0dcf38accc2a0c2521ebbe9d223eb002e36ec51f78afd04,"[""inference"", ""percent_reduction""]",text_number:0,Multiplication by one hundred converts a ratio to percent; the ratio and denominator are separately bound in this paragraph.,independently_reviewed_context,{},tests/contract/test_rp4_defense_package.py,tests/contract/test_rp4_defense_additions.py,tests/contract/test_rp4_defense_audit_corrections.py,tests/contract/test_rp4_defense_examiner_revision.py,package_number_0297
package_number_0541,package_number,examiner_qa.md,,100,artifacts/rp4_closeout_figures/README.md,51f46c4a6f1d00c320e7b01922cf9cf0ebb84b99c05d5540729d3a86bf1b8b4b,[],text_number:0,"ortan.  El intervalo porcentual es el IC95% guardado para la diferencia, multiplicado por 100 y dividido por la pérdida base media observada. No es un intervalo bootstrap del cociente: no incluye de nuevo la incer",reported_or_registered_text,{},tests/contract/test_rp4_defense_package.py,tests/contract/test_rp4_defense_additions.py,tests/contract/test_rp4_defense_audit_corrections.py,tests/contract/test_rp4_defense_examiner_revision.py,package_number_0298
package_number_0542,package_number,examiner_qa.md,,+0.6227941,artifacts/rp4_v4_b4/primary_statistics.csv,5c215fc38344839ecedea7b27f69efcb85fbefea84f1367d06229cb7407902d4,"[9, ""qlike_reduction_percent""]",+.7f|en,"horizon_minutes=15, window=primary, family=log_ridge_harq, contrast=B2_over_B1, statistic=mean, field=qlike_reduction_percent",verified_numeric_field,{},tests/contract/test_rp4_defense_package.py,tests/contract/test_rp4_defense_additions.py,tests/contract/test_rp4_defense_audit_corrections.py,tests/contract/test_rp4_defense_examiner_revision.py,package_number_0299
package_number_0543,package_number,examiner_qa.md,,0.00033503697,artifacts/rp4_v4_b4/primary_statistics.csv,5c215fc38344839ecedea7b27f69efcb85fbefea84f1367d06229cb7407902d4,"[9, ""ci_low""]",.11f|en,"horizon_minutes=15, window=primary, family=log_ridge_harq, contrast=B2_over_B1, statistic=mean, field=ci_low",verified_numeric_field,{},tests/contract/test_rp4_defense_package.py,tests/contract/test_rp4_defense_additions.py,tests/contract/test_rp4_defense_audit_corrections.py,tests/contract/test_rp4_defense_examiner_revision.py,package_number_0300
package_number_0544,package_number,examiner_qa.md,,0.0019321616,artifacts/rp4_v4_b4/primary_statistics.csv,5c215fc38344839ecedea7b27f69efcb85fbefea84f1367d06229cb7407902d4,"[9, ""ci_high""]",.10f|en,"horizon_minutes=15, window=primary, family=log_ridge_harq, contrast=B2_over_B1, statistic=mean, field=ci_high",verified_numeric_field,{},tests/contract/test_rp4_defense_package.py,tests/contract/test_rp4_defense_additions.py,tests/contract/test_rp4_defense_audit_corrections.py,tests/contract/test_rp4_defense_examiner_revision.py,package_number_0301
package_number_0545,package_number,examiner_qa.md,,249,docs/rp4/DEFENSE_PACKAGE/revision_2/additions_evidence.json,10085a652cf82144a3ba0a7f9fe632bd95fe910862c5780f2a5c687b43d61389,"[""frequency"", ""favorable_sessions""]",.0f|en,RV15 primary linear B2/B1 session frequency,verified_numeric_field,{},tests/contract/test_rp4_defense_package.py,tests/contract/test_rp4_defense_additions.py,tests/contract/test_rp4_defense_audit_corrections.py,tests/contract/test_rp4_defense_examiner_revision.py,package_number_0302
package_number_0546,package_number,examiner_qa.md,,419,artifacts/rp4_v4_b2_rv15/summary.json,451e53869bb5f5058a635302bb08ad920ce11b8771fd2c6780545255b1ac25f4,"[""N_sessions""]",.0f|en,"[""N_sessions""]",verified_numeric_field,{},tests/contract/test_rp4_defense_package.py,tests/contract/test_rp4_defense_additions.py,tests/contract/test_rp4_defense_audit_corrections.py,tests/contract/test_rp4_defense_examiner_revision.py,package_number_0303
package_number_0547,package_number,examiner_qa.md,,100,artifacts/rp4_v4_a1/specification.json,0a45b0a608110e2ca0dcf38accc2a0c2521ebbe9d223eb002e36ec51f78afd04,"[""inference"", ""percent_reduction""]",text_number:0,Multiplication by one hundred converts a ratio to percent; the ratio and denominator are separately bound in this paragraph.,independently_reviewed_context,{},tests/contract/test_rp4_defense_package.py,tests/contract/test_rp4_defense_additions.py,tests/contract/test_rp4_defense_audit_corrections.py,tests/contract/test_rp4_defense_examiner_revision.py,package_number_0304
package_number_0548,package_number,examiner_qa.md,,249,docs/rp4/DEFENSE_PACKAGE/revision_2/additions_evidence.json,10085a652cf82144a3ba0a7f9fe632bd95fe910862c5780f2a5c687b43d61389,"[""frequency"", ""favorable_sessions""]",.0f|en,RV15 primary linear B2/B1 session frequency,verified_numeric_field,{},tests/contract/test_rp4_defense_package.py,tests/contract/test_rp4_defense_additions.py,tests/contract/test_rp4_defense_audit_corrections.py,tests/contract/test_rp4_defense_examiner_revision.py,package_number_0305
package_number_0549,package_number,examiner_qa.md,,419,artifacts/rp4_v4_b2_rv15/summary.json,451e53869bb5f5058a635302bb08ad920ce11b8771fd2c6780545255b1ac25f4,"[""N_sessions""]",.0f|en,"[""N_sessions""]",verified_numeric_field,{},tests/contract/test_rp4_defense_package.py,tests/contract/test_rp4_defense_additions.py,tests/contract/test_rp4_defense_audit_corrections.py,tests/contract/test_rp4_defense_examiner_revision.py,package_number_0306
package_number_0550,package_number,examiner_qa.md,,59.43,docs/rp4/DEFENSE_PACKAGE/revision_2/additions_evidence.json,10085a652cf82144a3ba0a7f9fe632bd95fe910862c5780f2a5c687b43d61389,"[""frequency"", ""favorable_percent""]",.2f|en,RV15 primary linear B2/B1 session frequency,verified_numeric_field,{},tests/contract/test_rp4_defense_package.py,tests/contract/test_rp4_defense_additions.py,tests/contract/test_rp4_defense_audit_corrections.py,tests/contract/test_rp4_defense_examiner_revision.py,package_number_0307
package_number_0551,package_number,examiner_qa.md,,59,docs/rp4/DEFENSE_PACKAGE/revision_2/additions_evidence.json,10085a652cf82144a3ba0a7f9fe632bd95fe910862c5780f2a5c687b43d61389,"[""frequency"", ""favorable_percent""]",.0f|en,RV15 primary linear B2/B1 session frequency,verified_numeric_field,{},tests/contract/test_rp4_defense_package.py,tests/contract/test_rp4_defense_additions.py,tests/contract/test_rp4_defense_audit_corrections.py,tests/contract/test_rp4_defense_examiner_revision.py,package_number_0308
package_number_0552,package_number,examiner_qa.md,,170,docs/rp4/DEFENSE_PACKAGE/revision_2/additions_evidence.json,10085a652cf82144a3ba0a7f9fe632bd95fe910862c5780f2a5c687b43d61389,"[""frequency"", ""adverse_sessions""]",.0f|en,RV15 primary linear B2/B1 session frequency,verified_numeric_field,{},tests/contract/test_rp4_defense_package.py,tests/contract/test_rp4_defense_additions.py,tests/contract/test_rp4_defense_audit_corrections.py,tests/contract/test_rp4_defense_examiner_revision.py,package_number_0309
package_number_0553,package_number,examiner_qa.md,,6,docs/rp4/DEFENSE_PACKAGE/revision_2/additions_evidence.json,10085a652cf82144a3ba0a7f9fe632bd95fe910862c5780f2a5c687b43d61389,"[""frequency"", ""positive_assets""]",.0f|en,RV15 linear B2_over_B1 primary frequency: number of assets with positive mean delta.,independently_reviewed_context,{},tests/contract/test_rp4_defense_package.py,tests/contract/test_rp4_defense_additions.py,tests/contract/test_rp4_defense_audit_corrections.py,tests/contract/test_rp4_defense_examiner_revision.py,package_number_0310
package_number_0554,package_number,examiner_qa.md,,6,docs/rp4/DEFENSE_PACKAGE/revision_2/additions_evidence.json,10085a652cf82144a3ba0a7f9fe632bd95fe910862c5780f2a5c687b43d61389,"[""frequency"", ""assets""]",.0f|en,RV15 linear B2_over_B1 primary frequency: total assets compared.,independently_reviewed_context,{},tests/contract/test_rp4_defense_package.py,tests/contract/test_rp4_defense_additions.py,tests/contract/test_rp4_defense_audit_corrections.py,tests/contract/test_rp4_defense_examiner_revision.py,package_number_0311
package_number_0555,package_number,examiner_qa.md,,3,docs/rp4/DEFENSE_PACKAGE/revision_2/additions_evidence.json,10085a652cf82144a3ba0a7f9fe632bd95fe910862c5780f2a5c687b43d61389,"[""frequency"", ""positive_blocks""]",.0f|en,RV15 linear B2_over_B1 primary frequency: chronological blocks with positive mean delta.,independently_reviewed_context,{},tests/contract/test_rp4_defense_package.py,tests/contract/test_rp4_defense_additions.py,tests/contract/test_rp4_defense_audit_corrections.py,tests/contract/test_rp4_defense_examiner_revision.py,package_number_0312
package_number_0556,package_number,examiner_qa.md,,3,docs/rp4/DEFENSE_PACKAGE/revision_2/additions_evidence.json,10085a652cf82144a3ba0a7f9fe632bd95fe910862c5780f2a5c687b43d61389,"[""frequency"", ""blocks""]",.0f|en,RV15 linear B2_over_B1 primary frequency: total chronological blocks compared.,independently_reviewed_context,{},tests/contract/test_rp4_defense_package.py,tests/contract/test_rp4_defense_additions.py,tests/contract/test_rp4_defense_audit_corrections.py,tests/contract/test_rp4_defense_examiner_revision.py,package_number_0313
package_number_0557,package_number,examiner_qa.md,,2016,docs/rp4/DEFENSE_PACKAGE/revision_2/additions_evidence.json,10085a652cf82144a3ba0a7f9fe632bd95fe910862c5780f2a5c687b43d61389,"[""literature"", ""year""]",.0f|en,Primary publication year,verified_numeric_field,{},tests/contract/test_rp4_defense_package.py,tests/contract/test_rp4_defense_additions.py,tests/contract/test_rp4_defense_audit_corrections.py,tests/contract/test_rp4_defense_examiner_revision.py,package_number_0314
package_number_0558,package_number,examiner_qa.md,,2.3,docs/rp4/DEFENSE_PACKAGE/revision_2/additions_evidence.json,10085a652cf82144a3ba0a7f9fe632bd95fe910862c5780f2a5c687b43d61389,"[""literature"", ""sections"", 0]",literal,"Section identifier in the cited Bollerslev, Patton and Quaedvlieg article; not an empirical effect size.",independently_reviewed_context,{},tests/contract/test_rp4_defense_package.py,tests/contract/test_rp4_defense_additions.py,tests/contract/test_rp4_defense_audit_corrections.py,tests/contract/test_rp4_defense_examiner_revision.py,package_number_0315
package_number_0559,package_number,examiner_qa.md,,3.1,docs/rp4/DEFENSE_PACKAGE/revision_2/additions_evidence.json,10085a652cf82144a3ba0a7f9fe632bd95fe910862c5780f2a5c687b43d61389,"[""literature"", ""sections"", 1]",literal,"Section identifier in the cited Bollerslev, Patton and Quaedvlieg article; not an empirical effect size.",independently_reviewed_context,{},tests/contract/test_rp4_defense_package.py,tests/contract/test_rp4_defense_additions.py,tests/contract/test_rp4_defense_audit_corrections.py,tests/contract/test_rp4_defense_examiner_revision.py,package_number_0316
package_number_0560,package_number,examiner_qa.md,,3.3,docs/rp4/DEFENSE_PACKAGE/revision_2/additions_evidence.json,10085a652cf82144a3ba0a7f9fe632bd95fe910862c5780f2a5c687b43d61389,"[""literature"", ""sections"", 2]",literal,"Section identifier in the cited Bollerslev, Patton and Quaedvlieg article; not an empirical effect size.",independently_reviewed_context,{},tests/contract/test_rp4_defense_package.py,tests/contract/test_rp4_defense_additions.py,tests/contract/test_rp4_defense_audit_corrections.py,tests/contract/test_rp4_defense_examiner_revision.py,package_number_0317
package_number_0561,package_number,examiner_qa.md,,3.5,docs/rp4/DEFENSE_PACKAGE/revision_2/additions_evidence.json,10085a652cf82144a3ba0a7f9fe632bd95fe910862c5780f2a5c687b43d61389,"[""literature"", ""sections"", 3]",literal,"Section identifier in the cited Bollerslev, Patton and Quaedvlieg article; not an empirical effect size.",independently_reviewed_context,{},tests/contract/test_rp4_defense_package.py,tests/contract/test_rp4_defense_additions.py,tests/contract/test_rp4_defense_audit_corrections.py,tests/contract/test_rp4_defense_examiner_revision.py,package_number_0318
package_number_0562,package_number,examiner_qa.md,,120,artifacts/rp4_v4_a1/specification.json,0a45b0a608110e2ca0dcf38accc2a0c2521ebbe9d223eb002e36ec51f78afd04,"[""source_cutoff_seconds""]",.0f|en,"[""source_cutoff_seconds""]",verified_numeric_field,{},tests/contract/test_rp4_defense_package.py,tests/contract/test_rp4_defense_additions.py,tests/contract/test_rp4_defense_audit_corrections.py,tests/contract/test_rp4_defense_examiner_revision.py,package_number_0319
package_number_0563,package_number,examiner_qa.md,,2025,artifacts/rp4_closeout_audit/descriptive_profiles.csv,426bbe8b329ba936a5f7d8307f2bb7dd2373ac6dfe7fe39f855516e1fc0eddcd,"[377, ""first_session"", ""@year""]",literal,Año de octubre/noviembre en los perfiles mensuales negativos de B2 lineal RV30/RV15; no sustituir la comprobación conjunta de las cuatro celdas.,saved_aggregate_field,"{""artifacts/rp4_closeout_audit/descriptive_profiles.csv"": ""426bbe8b329ba936a5f7d8307f2bb7dd2373ac6dfe7fe39f855516e1fc0eddcd""}",tests/contract/test_rp4_defense_package.py,tests/contract/test_rp4_defense_additions.py,tests/contract/test_rp4_defense_audit_corrections.py,tests/contract/test_rp4_defense_examiner_revision.py,package_number_0320
package_number_0564,package_number,examiner_qa.md,,2026-08-31,docs/rp4/DEFENSE_PACKAGE/revision_2/correction_2/examiner_evidence.json,5bd7d7a6e85899d0542a4797671b14c534099e8806506b4fff06dd3da46143a4,"[""statistics"", ""concentration"", ""event_session""]",literal,Fecha del evento concentrado de la ventana final lineal RV15 B2/B1.,verified_numeric_field,{},tests/contract/test_rp4_defense_examiner_revision.py,,,tests/contract/test_rp4_defense_examiner_revision.py,
